numer_sta;date;haut_sta;dd;ff;t;td;u;ww;w1;w2;n;nbas;hbas;cl;cm;ch;rr24;tn12;tn24;tx12;tx24;ht_neige;ssfrai;perssfrai;phenspe1;phenspe2;nnuage1;t_neige;etat_neige;prof_sonde;nuage_val;chasse_neige;aval_descr;aval_genre;aval_depart;aval_expo;aval_risque;dd_alti;ff_alti;ht_neige_alti;neige_fraiche;teneur_eau;grain_predom;grain_nombre;grain_diametr;homogeneite;m_vol_neige;;
07912;20181202070000;1707.000000;0;0.000000;271.850000;267.810000;74;0;0;0;8;8;1250;0;3;/;0.000000;mq;265.150000;mq;271.850000;0.170000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07939;20181202073000;1860.000000;90;2.000000;272.950000;270.410000;83;0;0;0;8;8;1250;0;3;/;0.000000;mq;268.350000;mq;272.950000;0.370000;0.000000;-99;768.000000;3100.000000;mq;270.650000;mq;0;0;0;mq;mq;mq;mq;1;90;1.000000;0.750000;0.000000;mq;mq;mq;mq;mq;mq;
07589;20181202080000;1570.000000;0;0.000000;273.650000;mq;mq;0;7;6;8;8;1250;0;7;/;1.400000;mq;270.650000;mq;275.650000;0.170000;0.010000;-99;768.000000;3101.000000;mq;272.650000;mq;0;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;1;3;mq;1;mq;
07895;20181202065500;1970.000000;0;0.000000;271.150000;271.150000;100;71;7;0;8;8;150;0;2;/;1.900000;mq;266.150000;mq;274.150000;0.100000;0.020000;-99;768.000000;3102.000000;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07498;20181202123000;1854.000000;170;1.000000;274.450000;273.590000;94;70;3;3;8;8;30;6;/;/;mq;mq;mq;mq;mq;0.230000;0.070000;-50;750.000000;3107.000000;mq;273.050000;mq;0;mq;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;1;2;mq;mq;mq;
07590;20181202123000;1270.000000;0;0.000000;277.350000;271.360000;65;63;6;0;8;8;1250;5;/;/;mq;mq;mq;mq;mq;0.000000;0.000000;-50;750.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07931;20181202113000;1665.000000;90;1.000000;276.650000;268.450000;55;0;0;0;8;6;800;5;3;/;mq;mq;mq;mq;mq;0.210000;0.000000;-50;750.000000;3100.000000;mq;272.550000;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;1;2;mq;mq;mq;
07608;20181203073000;1327.000000;0;0.000000;281.950000;280.880000;93;0;0;0;8;7;250;5;/;/;0.000000;mq;279.350000;mq;283.750000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07894;20181203070000;1350.000000;220;2.000000;279.150000;278.410000;95;61;6;6;8;8;450;5;7;/;42.200000;mq;272.150000;mq;279.150000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;4;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07931;20181203065000;1665.000000;90;1.000000;274.750000;273.130000;89;0;6;0;8;4;800;5;0;2;0.400000;mq;271.050000;mq;276.850000;0.180000;0.000000;-99;768.000000;3100.000000;mq;272.750000;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;6;3;mq;mq;mq;
07939;20181203072000;1860.000000;90;5.000000;274.450000;271.380000;80;0;0;0;6;0;8000;0;0;2;0.000000;mq;272.850000;mq;280.750000;0.330000;0.000000;-99;768.000000;3100.000000;mq;272.150000;mq;0;0;0;mq;mq;mq;mq;1;130;5.000000;0.730000;0.000000;mq;mq;mq;mq;mq;mq;
07966;20181203070500;1000.000000;0;0.000000;283.350000;281.450000;88;0;0;0;8;8;3500;0;3;/;0.000000;mq;280.350000;mq;287.150000;mq;mq;mq;768.000000;mq;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07499;20181203081500;1025.000000;0;0.000000;mq;mq;mq;0;6;6;8;8;150;6;/;/;mq;mq;mq;mq;mq;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07589;20181203081000;1570.000000;0;0.000000;277.650000;mq;mq;0;6;4;7;7;1250;0;3;/;22.000000;mq;272.650000;mq;278.150000;0.100000;0.000000;-99;768.000000;3100.000000;mq;272.550000;mq;0;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;6;6;mq;1;mq;
07875;20181203082000;1860.000000;0;0.000000;276.150000;276.010000;99;61;6;6;9;9;mq;/;/;/;36.200000;mq;274.550000;mq;276.150000;0.270000;0.000000;-99;768.000000;3100.000000;mq;273.150000;mq;0;mq;mq;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;6;6;mq;2;mq;
07881;20181203071500;2590.000000;270;7.000000;272.950000;272.390000;96;70;7;6;9;9;mq;/;/;/;22.500000;mq;272.950000;mq;274.450000;0.580000;0.090000;-99;768.000000;3109.000000;mq;273.150000;mq;0;mq;mq;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;6;2;mq;1;160.000000;
07954;20181203065800;1107.000000;0;0.000000;283.150000;279.120000;76;0;0;0;7;7;2250;0;3;/;0.000000;mq;279.550000;mq;289.650000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07498;20181203073000;1854.000000;220;4.000000;274.050000;273.770000;98;60;6;3;8;8;30;6;/;/;34.200000;mq;271.750000;mq;274.450000;0.210000;0.060000;-99;768.000000;3106.000000;mq;273.050000;mq;0;mq;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;2;3;mq;mq;mq;
07893;20181203080000;1707.000000;0;0.000000;276.550000;275.970000;96;0;7;6;7;7;450;5;0;0;32.600000;mq;267.650000;mq;277.150000;0.100000;0.000000;-99;768.000000;3100.000000;mq;273.150000;mq;0;6;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;6;4;mq;1;200.000000;
07904;20181203070000;2080.000000;0;0.000000;274.350000;272.890000;90;61;6;0;8;8;800;0;2;/;28.000000;mq;264.250000;mq;276.650000;0.200000;0.000000;-99;768.000000;3100.000000;mq;273.150000;mq;0;mq;0;mq;mq;mq;mq;4;mq;mq;mq;mq;mq;6;2;mq;mq;mq;
07881;20181203120000;2590.000000;270;3.000000;272.550000;271.990000;96;70;7;4;8;8;150;6;/;/;mq;mq;mq;mq;mq;0.530000;0.010000;-50;750.000000;3101.000000;mq;273.150000;mq;0;0;mq;mq;mq;mq;mq;2;0;0.000000;mq;mq;mq;1;6;mq;2;mq;
07895;20181203123500;1970.000000;0;0.000000;277.150000;274.690000;84;61;6;0;8;8;450;0;2;/;mq;mq;mq;mq;mq;0.020000;0.000000;-50;750.000000;3100.000000;mq;mq;mq;mq;1;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07939;20181203123000;1860.000000;0;0.000000;280.050000;274.550000;68;0;0;0;6;0;8000;0;0;2;mq;mq;mq;mq;mq;0.330000;0.000000;-50;750.000000;3100.000000;mq;272.650000;mq;0;0;0;mq;mq;mq;mq;1;0;0.000000;0.730000;0.000000;mq;mq;mq;mq;mq;mq;
07590;20181203122500;1270.000000;0;0.000000;281.750000;280.200000;90;0;0;0;8;8;1750;5;/;/;mq;mq;mq;mq;mq;0.000000;0.000000;-50;750.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
